,image,name,price,link,brand
43,http://i.ngimg.com/resources/nastygal/images/products/processed/72207.0.browse-l.jpg,Nasty Gal Vargas Lace-Up Bootie,$108.00,http://www.nastygal.com/shoes/nasty-gal-vargas-laceup-bootie,Nasty Gal
44,http://i.ngimg.com/resources/nastygal/images/products/processed/73635.0.browse-l.jpg,Nasty Gal First Place Lace-Up Heel,$88.00,http://www.nastygal.com/shoes/nasty-gal-first-place-laceup-heel,Nasty Gal
45,http://i.ngimg.com/resources/nastygal/images/products/processed/74154.0.browse-l.jpg,Jeffrey Campbell Ricochet Metallic Boot,$155.00,http://www.nastygal.com/shoes/jeffrey-campbell-ricochet-metallic-boot,Nasty Gal
46,http://i.ngimg.com/resources/nastygal/images/products/processed/67821.0.browse-l.jpg,Shellys London Chelsea Hotel Glitter Boot,$169.00,http://www.nastygal.com/shoes/shellys-london-chelsea-hotel-glitter-boot,Nasty Gal
47,http://i.ngimg.com/resources/nastygal/images/products/processed/68864.0.browse-l.jpg,Jeffrey Campbell Scheme Box Leather Bootie,$185.00,http://www.nastygal.com/shoes/jeffrey-campbell-scheme-box-leather-bootie,Nasty Gal
48,http://i.ngimg.com/resources/nastygal/images/products/processed/68052.0.browse-l.jpg,Hudson Reine Metallic Ankle Boot,$355.00,http://www.nastygal.com/shoes/hudson-reine-metallic-ankle-boot,Nasty Gal
49,http://i.ngimg.com/resources/nastygal/images/products/processed/68867.0.browse-l.jpg,Jeffrey Campbell Caseda Leather Ankle Boot,$165.00,http://www.nastygal.com/shoes/jeffrey-campbell-caseda-leather-ankle-boot,Nasty Gal
50,http://i.ngimg.com/resources/nastygal/images/products/processed/70057.0.browse-l.jpg,Jeffrey Campbell Lucetta Leather Platform,$125.00,http://www.nastygal.com/shoes/jeffrey-campbell-lucetta-leather-platform,Nasty Gal
51,http://i.ngimg.com/resources/nastygal/images/products/processed/68866.0.browse-l.jpg,Jeffrey Campbell Buffy Metallic Heel,$135.00,http://www.nastygal.com/shoes/jeffrey-campbell-buffy-metallic-heel,Nasty Gal
52,http://i.ngimg.com/resources/nastygal/images/products/processed/71558.00.browse-l.jpg,"Love, Courtney by Nasty Gal Whiskey a Go Go Heel",$98.00,http://www.nastygal.com/shoes/love-courtney-by-nasty-gal-whiskey-a-go-go-heel,Nasty Gal
53,http://i.ngimg.com/resources/nastygal/images/products/processed/71426.00.browse-l.jpg,"Love, Courtney by Nasty Gal Pageant Heel",$98.00,http://www.nastygal.com/shoes/love-courtney-by-nasty-gal-pageant-heel,Nasty Gal
54,http://i.ngimg.com/resources/nastygal/images/products/processed/68457.0.browse-l.jpg,Vagabond Daisy Leather Ankle Boot - Gold,$175.00,http://www.nastygal.com/shoes/vagabond-daisy-leather-ankle-boot--gold,Nasty Gal
55,http://i.ngimg.com/resources/nastygal/images/products/processed/69396.0.browse-l.jpg,Intentionally Blank Stamina Leather Platform - Burgundy,$198.00,http://www.nastygal.com/shoes/meryl-metallic-platform,Nasty Gal
56,http://i.ngimg.com/resources/nastygal/images/products/processed/68895.0.browse-l.jpg,Jeffrey Campbell Intrigue Leather Boot,$225.00,http://www.nastygal.com/shoes/jeffrey-campbell-intrigue-ruched-boot,Nasty Gal
57,http://i.ngimg.com/resources/nastygal/images/products/processed/71649.0.browse-l.jpg,Jeffrey Campbell Squall Quilted Boot,$200.00,http://www.nastygal.com/shoes/jeffrey-campbell-squall-quilted-boot,Nasty Gal
58,http://i.ngimg.com/resources/nastygal/images/products/processed/74990.0.browse-l.jpg,We Built This City Velvet Boot - Gray,$128.00,http://www.nastygal.com/shoes/we-built-this-city-velvet-boots--ivory,Nasty Gal
59,http://i.ngimg.com/resources/nastygal/images/products/processed/76705.0.browse-l.jpg,We Built This City Velvet Boot - Black,$128.00,http://www.nastygal.com/shoes/we-built-this-city-velvet-boot--black,Nasty Gal
60,http://i.ngimg.com/resources/nastygal/images/products/processed/64197.00.browse-l.jpg,"Love, Courtney by Nasty Gal Sunset Strip Stiletto Pump",$88.00,http://www.nastygal.com/shoes/love-courtney-by-nasty-gal-sunset-strip-stiletto-pump,Nasty Gal
61,http://i.ngimg.com/resources/nastygal/images/products/processed/70758.0.browse-l.jpg,Intentionally Blank Hatter Velvet Heel - Burgundy,$185.00,http://www.nastygal.com/shoes/intentionally-blank-hatter-velvet-heel--burgundy,Nasty Gal
62,http://i.ngimg.com/resources/nastygal/images/products/processed/70757.0.browse-l.jpg,Intentionally Blank Hatter Velvet Heel,$185.00,http://www.nastygal.com/shoes/intentionally-blank-hatter-velvet-heel,Nasty Gal
