,brand,category,color,gender,image,link,name,price
0,Clarks,heels,Burgundy Croc Leather,w,http://clarks.scene7.com/is/image/clarks/26121331_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/brenna-maple-burgundy-croc-leather/p/26121331,Brenna Maple,$90.00
1,Clarks,heels,Plum Suede,w,http://clarks.scene7.com/is/image/clarks/26120271_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/kendra-sienna-plum-suede/p/26120271,Kendra Sienna,$110.00
2,Clarks,heels,Nude Leather,w,http://clarks.scene7.com/is/image/clarks/26122162_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/heavenly-heart-nude-leather/p/26122162,Heavenly Heart,$90.00
3,Clarks,heels,Black Leather/Suede Combi,w,http://clarks.scene7.com/is/image/clarks/26122242_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/delsie-glee-black-leather-suede-combi/p/26122242,Delsie Glee,$120.00
4,Clarks,heels,Navy Leather,w,http://clarks.scene7.com/is/image/clarks/26122160_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/heavenly-heart-navy-leather/p/26122160,Heavenly Heart,$90.00
5,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26121422_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/heavenly-star-black-leather/p/26121422,Heavenly Star,$90.00
6,Clarks,heels,Black Synthetic,w,http://clarks.scene7.com/is/image/clarks/26101483_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-collection/brier-dolly-black-synthetic/p/26101483,Brier Dolly,$95.00
7,Clarks,heels,Nude Synthetic,w,http://clarks.scene7.com/is/image/clarks/26101488_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-collection/brier-dolly-nude-synthetic/p/26101488,Brier Dolly,$95.00
8,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26124207_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/chorus-chime-black-leather/p/26124207,Chorus Chime,$110.00
9,Clarks,heels,Navy Synthetic,w,http://clarks.scene7.com/is/image/clarks/26101486_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-collection/brier-dolly-navy-synthetic/p/26101486,Brier Dolly,$95.00
10,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26124209_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/ralene-luster-black-leather/p/26124209,Ralene Luster,$110.00
11,Clarks,heels,Dark Tan Leather,w,http://clarks.scene7.com/is/image/clarks/26124278_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/ralene-luster-dark-tan-leather/p/26124278,Ralene Luster,$110.00
12,Clarks,heels,Light Tan Lea,w,http://clarks.scene7.com/is/image/clarks/26124219_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/chorus-chime-light-tan-lea/p/26124219,Chorus Chime,$110.00
13,Clarks,heels,Nude Patent,w,http://clarks.scene7.com/is/image/clarks/26122793_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/kendra-sienna-nude-patent/p/26122793,Kendra Sienna,$110.00
14,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26125214_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/briatta-tempo-black-leather/p/26125214,Briatta Tempo,$120.00
15,Clarks,heels,Khaki Leather,w,http://clarks.scene7.com/is/image/clarks/26125216_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/briatta-tempo-khaki-leather/p/26125216,Briatta Tempo,$120.00
16,Clarks,heels,Black Patent Leather,w,http://clarks.scene7.com/is/image/clarks/26124542_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/heavenly-heart-black-patent-leather/p/26124542,Heavenly Heart,$90.00
17,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26101482_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-collection/brier-dolly-black-leather/p/26101482,Brier Dolly,$95.00
18,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26125211_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/briatta-key-black-leather/p/26125211,Briatta Key,$120.00
19,Clarks,heels,Light Tan Leather,w,http://clarks.scene7.com/is/image/clarks/26125212_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/briatta-key-light-tan-leather/p/26125212,Briatta Key,$120.00
20,Clarks,heels,Black Snake Print Suede,w,http://clarks.scene7.com/is/image/clarks/26125880_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-collection/brier-dolly-black-snake-print-suede/p/26125880,Brier Dolly,$95.00
21,Clarks,heels,Navy Leather,w,http://clarks.scene7.com/is/image/clarks/26122166_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/heavenly-star-navy-leather/p/26122166,Heavenly Star,$90.00
22,Clarks,heels,Aubergine Lthr/Suede Combi,w,http://clarks.scene7.com/is/image/clarks/26122244_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/delsie-glee-aubergine-lthr-suede-combi/p/26122244,Delsie Glee,$120.00
23,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26119529_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/chorus-chic-black-leather/p/26119529,Chorus Chic,$110.00
24,Clarks,heels,Black Suede,w,http://clarks.scene7.com/is/image/clarks/26119530_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/chorus-chic-black-suede/p/26119530,Chorus Chic,$110.00
25,Clarks,heels,Nude Leather,w,http://clarks.scene7.com/is/image/clarks/26122159_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/heavenly-shine-nude-leather/p/26122159,Heavenly Shine,$90.00
26,Clarks,heels,Nude Patent Leather,w,http://clarks.scene7.com/is/image/clarks/26121423_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/heavenly-star-nude-patent-leather/p/26121423,Heavenly Star,$90.00
27,Clarks,heels,Black Suede,w,http://clarks.scene7.com/is/image/clarks/26118844_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/kendra-sienna-black-suede/p/26118844,Kendra Sienna,$110.00
28,Clarks,heels,Black Patent,w,http://clarks.scene7.com/is/image/clarks/26118843_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/kendra-sienna-black-patent/p/26118843,Kendra Sienna,$110.00
29,Clarks,heels,Bronze Snake Leather,w,http://clarks.scene7.com/is/image/clarks/26118846_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/kendra-sienna-bronze-snake-leather/p/26118846,Kendra Sienna,$110.00
30,Clarks,heels,Grey Suede,w,http://clarks.scene7.com/is/image/clarks/26121790_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/kendra-sienna-grey-suede/p/26121790,Kendra Sienna,$110.00
31,Clarks,heels,Nude Leather,w,http://clarks.scene7.com/is/image/clarks/26122165_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/heavenly-star-nude-leather/p/26122165,Heavenly Star,$90.00
32,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26120966_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/crewso-calica-black-leather/p/26120966,Crewso Calica,$85.00
33,Clarks,heels,Black Patent Synthetic,w,http://clarks.scene7.com/is/image/clarks/26125143_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-collection/crewso-wick-black-patent-synthetic/p/26125143,Crewso Wick,$85.00
34,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26117556_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-heels/ledella-trail-black-leather/p/26117556,Ledella Trail,$120.00
35,Clarks,heels,Navy Leather,w,http://clarks.scene7.com/is/image/clarks/26116819_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-navy-shoes/crewso-wick-navy-leather/p/26116819,Crewso Wick,$85.00
36,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26121420_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/heavenly-heart-black-leather/p/26121420,Heavenly Heart,$90.00
37,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26114697_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-heels/florine-sashae-black-leather/p/26114697,Florine Sashae,$110.00
38,Clarks,heels,Nude Leather,w,http://clarks.scene7.com/is/image/clarks/26115679_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-heels/florine-sashae-nude-leather/p/26115679,Florine Sashae,$110.00
39,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26116817_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-black-edit/crewso-wick-black-leather/p/26116817,Crewso Wick,$85.00
40,Clarks,heels,Dark Tan Leather,w,http://clarks.scene7.com/is/image/clarks/26121850_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/rosalyn-wren-dark-tan-leather/p/26121850,Rosalyn Wren,$110.00
41,Clarks,heels,Navy Leather,w,http://clarks.scene7.com/is/image/clarks/26121419_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/heavenly-shine-navy-leather/p/26121419,Heavenly Shine,$90.00
42,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26112220_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-nicole-black-leather/p/26112220,Rosalyn Nicole,$110.00
43,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26110644_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-wren-black-leather/p/26110644,Rosalyn Wren,$110.00
44,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26121418_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/heavenly-shine-black-leather/p/26121418,Heavenly Shine,$90.00
45,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26118842_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/kendra-sienna-black-leather/p/26118842,Kendra Sienna,$110.00
46,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26110955_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-adele-black-leather/p/26110955,Rosalyn Adele,$110.00
47,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26111581_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-belle-black-leather/p/26111581,Rosalyn Belle,$110.00
48,Clarks,heels,Black Patent Leather,w,http://clarks.scene7.com/is/image/clarks/26122164_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/heavenly-star-black-patent-leather/p/26122164,Heavenly Star,$90.00
49,Clarks,heels,Navy Leather,w,http://clarks.scene7.com/is/image/clarks/26111583_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-belle-navy-leather/p/26111583,Rosalyn Belle,$110.00
50,Clarks,heels,Nude Leather,w,http://clarks.scene7.com/is/image/clarks/26116818_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/womens-kitten-heels/crewso-wick-nude-leather/p/26116818,Crewso Wick,$85.00
51,Clarks,heels,Black Nubuck,w,http://clarks.scene7.com/is/image/clarks/26122139_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/cass-day-black-nubuck/p/26122139,Cass Day,$140.00
52,Clarks,heels,Tan Leather,w,http://clarks.scene7.com/is/image/clarks/26122148_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/cass-pop-tan-leather/p/26122148,Cass Pop,$140.00
53,Clarks,heels,Aubergine Suede,w,http://clarks.scene7.com/is/image/clarks/26121993_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-shoes/womens-dress-shoes/kendra-mix-aubergine-suede/p/26121993,Kendra Mix,$120.00
54,Clarks,heels,Tan Suede,w,http://clarks.scene7.com/is/image/clarks/26122149_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/cass-day-tan-suede/p/26122149,Cass Day,$140.00
55,Clarks,heels,Dark Green Leather,w,http://clarks.scene7.com/is/image/clarks/26122141_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/cass-pop-dark-green-leather/p/26122141,Cass Pop,$140.00
56,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26118802_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/othea-ada-black-leather/p/26118802,Othea Ada,$140.00
57,Clarks,heels,Black Patent Leather,w,http://clarks.scene7.com/is/image/clarks/26121329_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/brenna-maple-black-patent-leather/p/26121329,Brenna Maple,$90.00
58,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26120428_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-heels/jenness-night-black-leather/p/26120428,Jenness Night,$110.00
59,Clarks,heels,Taupe Snake Leather,w,http://clarks.scene7.com/is/image/clarks/26119533_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/chorus-chic-taupe-snake-leather/p/26119533,Chorus Chic,$110.00
60,Clarks,heels,Black Suede,w,http://clarks.scene7.com/is/image/clarks/26121576_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/cala-lucky-black-suede/p/26121576,Cala Lucky,$110.00
61,Clarks,heels,Tan Combi Snake,w,http://clarks.scene7.com/is/image/clarks/26122144_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/kendra-gaby-tan-combi-snake/p/26122144,Kendra Gaby,$110.00
62,Clarks,heels,Dark Tan Leather,w,http://clarks.scene7.com/is/image/clarks/26121867_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/elipsa-mae-dark-tan-leather/p/26121867,Elipsa Mae,$130.00
63,Clarks,heels,Dark Brown Leather,w,http://clarks.scene7.com/is/image/clarks/26111582_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-belle-dark-brown-leather/p/26111582,Rosalyn Belle,$110.00
64,Clarks,heels,Off White Lea,w,http://clarks.scene7.com/is/image/clarks/26115151_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/ciera-gull-off-white-lea/p/26115151,Ciera Gull,$120.00
65,Clarks,heels,Grenadine Leather,w,http://clarks.scene7.com/is/image/clarks/26117558_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-heels/ledella-trail-grenadine-leather/p/26117558,Ledella Trail,$120.00
66,Clarks,heels,Truffle Snake Leather,w,http://clarks.scene7.com/is/image/clarks/26119531_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/chorus-chic-truffle-snake-leather/p/26119531,Chorus Chic,$110.00
67,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26121328_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/brenna-maple-black-leather/p/26121328,Brenna Maple,$90.00
68,Clarks,heels,Aubergine Leather/Snake Combi,w,http://clarks.scene7.com/is/image/clarks/26122102_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/tarah-presley-aubergine-leather-snake-combi/p/26122102,Tarah Presley,$120.00
69,Clarks,heels,Dark Tan Leather,w,http://clarks.scene7.com/is/image/clarks/26112221_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-nicole-dark-tan-leather/p/26112221,Rosalyn Nicole,$110.00
70,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26119576_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/cala-lucky-black-leather/p/26119576,Cala Lucky,$110.00
71,Clarks,heels,Navy Suede,w,http://clarks.scene7.com/is/image/clarks/26119201_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/phenia-strand-navy-suede/p/26119201,Phenia Strand,$130.00
72,Clarks,heels,Wine Oiled Nubuck,w,http://clarks.scene7.com/is/image/clarks/26120407_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/carleta-prato-wine-oiled-nubuck/p/26120407,Carleta Prato,$110.00
73,Clarks,heels,Black Suede,w,http://clarks.scene7.com/is/image/clarks/26120237_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/rosalyn-adele-black-suede/p/26120237,Rosalyn Adele,$110.00
74,Clarks,heels,Black Croc Leather,w,http://clarks.scene7.com/is/image/clarks/26121330_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/brenna-maple-black-croc-leather/p/26121330,Brenna Maple,$90.00
75,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26118847_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/kendra-gaby-black-leather/p/26118847,Kendra Gaby,$110.00
76,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26119513_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/chorus-true-black-leather/p/26119513,Chorus True,$110.00
77,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26121292_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/brynn-mare-black-leather/p/26121292,Brynn Mare,$95.00
78,Clarks,heels,Navy Leather,w,http://clarks.scene7.com/is/image/clarks/26119577_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/cala-lucky-navy-leather/p/26119577,Cala Lucky,$110.00
79,Clarks,heels,Champagne Metallic Leather,w,http://clarks.scene7.com/is/image/clarks/26120432_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-heels/jenness-night-champagne-metallic-leather/p/26120432,Jenness Night,$110.00
80,Clarks,heels,Black Suede,w,http://clarks.scene7.com/is/image/clarks/26119510_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/chorus-true-black-suede/p/26119510,Chorus True,$110.00
81,Clarks,heels,Black Suede,w,http://clarks.scene7.com/is/image/clarks/26121994_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-shoes/womens-dress-shoes/kendra-mix-black-suede/p/26121994,Kendra Mix,$120.00
82,Clarks,heels,Metallic Leather,w,http://clarks.scene7.com/is/image/clarks/26120134_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/cala-lucky-metallic-leather/p/26120134,Cala Lucky,$110.00
83,Clarks,heels,Black Leather/Croco Print,w,http://clarks.scene7.com/is/image/clarks/26121075_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/genette-ivy-black-leather-croco-print/p/26121075,Genette Ivy,$95.00
84,Clarks,heels,Khaki Suede,w,http://clarks.scene7.com/is/image/clarks/26121795_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/othea-ada-khaki-suede/p/26121795,Othea Ada,$140.00
85,Clarks,heels,Bronze/Brown Suede,w,http://clarks.scene7.com/is/image/clarks/26119203_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/phenia-strand-bronze-brown-suede/p/26119203,Phenia Strand,$130.00
86,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26120406_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/carleta-prato-black-leather/p/26120406,Carleta Prato,$110.00
87,Clarks,heels,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26110972_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/tarah-victoria-black-leather/p/26110972,Tarah Victoria,$130.00
88,Clarks,heels,Black Leather/Snake Combi,w,http://clarks.scene7.com/is/image/clarks/26122103_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/tarah-presley-black-leather-snake-combi/p/26122103,Tarah Presley,$120.00
89,Clarks,heels,Burgundy Leather,w,http://clarks.scene7.com/is/image/clarks/26110973_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/tarah-victoria-burgundy-leather/p/26110973,Tarah Victoria,$130.00
90,Clarks,heels,Dark Brown Leather/Croco Print,w,http://clarks.scene7.com/is/image/clarks/26121076_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-heels/genette-ivy-dark-brown-leather-croco-print/p/26121076,Genette Ivy,$95.00
91,Clarks,boots,Brown Smooth Leather,w,http://clarks.scene7.com/is/image/clarks/26111246_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/enfield-tess-brown-smooth-leather/p/26111246,Enfield Tess,$160.00
92,Clarks,boots,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26122603_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/womens-shooties/camryn-rose-black-leather/p/26122603,Camryn Rose,$120.00
93,Clarks,boots,Navy Synthetic Nubuck,w,http://clarks.scene7.com/is/image/clarks/26120804_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/sillian-chell-navy-synthetic-nubuck/p/26120804,Sillian Chell,$120.00
94,Clarks,boots,Navy Warm Lined Leather,w,http://clarks.scene7.com/is/image/clarks/26122510_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/kearns-ramsey-navy-warm-lined-leather/p/26122510,Kearns Ramsey,$150.00
95,Clarks,boots,Black Suede,w,http://clarks.scene7.com/is/image/clarks/26110491_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-view-all/allura-mystic-black-suede/p/26110491,Allura Mystic,$130.00
96,Clarks,boots,Dark Brown Leather,w,http://clarks.scene7.com/is/image/clarks/26112249_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/swansea-ledge-dark-brown-leather/p/26112249,Swansea Ledge,$160.00
97,Clarks,boots,Grey Synthetic Nubuck,w,http://clarks.scene7.com/is/image/clarks/26120477_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-wide-width/sillian-chell-grey-synthetic-nubuck/p/26120477,Sillian Chell,$120.00
98,Clarks,boots,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26120726_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-knee-boots/malia-skylar-black-leather/p/26120726,Malia Skylar,$190.00
99,Clarks,boots,Dark Tan Leather,w,http://clarks.scene7.com/is/image/clarks/26120489_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/malvet-maria-dark-tan-leather/p/26120489,Malvet Maria,$140.00
100,Clarks,boots,Tan Leather,w,http://clarks.scene7.com/is/image/clarks/26062363_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-knee-boots/mullin-spice-tan-leather/p/26062363,Mullin Spice,$330.00
101,Clarks,boots,Brown Nubuck,w,http://clarks.scene7.com/is/image/clarks/26121762_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/muckers-swale-brown-nubuck/p/26121762,Muckers Swale,$130.00
102,Clarks,boots,Dark Taupe Suede,w,http://clarks.scene7.com/is/image/clarks/26120884_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-midcalf-boots/nevella-devon-dark-taupe-suede/p/26120884,Nevella Devon,$160.00
103,Clarks,boots,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26062362_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-knee-boots/mullin-spice-black-leather/p/26062362,Mullin Spice,$330.00
104,Clarks,boots,Sand Nubuck,w,http://clarks.scene7.com/is/image/clarks/26126008_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-collection/boylan-dawn-sand-nubuck/p/26126008,Boylan Dawn,$120.00
105,Clarks,boots,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26122286_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/boylan-dawn-black-leather/p/26122286,Boylan Dawn,$120.00
106,Clarks,boots,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26121659_AZ?$prod_list$,http://www.clarksusa.com/us/womens-collections/womens-narrow-width/rosalyn-lark-black-leather/p/26121659,Rosalyn Lark,$140.00
107,Clarks,boots,Brown Oiled Nubuck,w,http://clarks.scene7.com/is/image/clarks/26120403_AZ?$prod_list$,http://www.clarksusa.com/us/womens-technologies/womens-ortholite/carleta-paris-brown-oiled-nubuck/p/26120403,Carleta Paris,$140.00
108,Clarks,boots,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26120400_AZ?$prod_list$,http://www.clarksusa.com/us/womens-technologies/womens-ortholite/carleta-paris-black-leather/p/26120400,Carleta Paris,$140.00
109,Clarks,boots,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26120336_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/kearns-garden-black-leather/p/26120336,Kearns Garden,$150.00
110,Clarks,boots,Brown Oiled Nubuck,w,http://clarks.scene7.com/is/image/clarks/26121671_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/carleta-lyon-brown-oiled-nubuck/p/26121671,Carleta Lyon,$130.00
111,Clarks,boots,Khaki Suede,w,http://clarks.scene7.com/is/image/clarks/26120430_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/carleta-lyon-khaki-suede/p/26120430,Carleta Lyon,$130.00
112,Clarks,boots,Black Suede,w,http://clarks.scene7.com/is/image/clarks/26120429_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/carleta-lyon-black-suede/p/26120429,Carleta Lyon,$130.00
113,Clarks,boots,Navy Suede,w,http://clarks.scene7.com/is/image/clarks/26121830_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/carleta-lyon-navy-suede/p/26121830,Carleta Lyon,$130.00
114,Clarks,boots,Sand Suede,w,http://clarks.scene7.com/is/image/clarks/26114699_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/spye-astro-sand-suede/p/26114699,Spye Astro,$130.00
115,Clarks,boots,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26114715_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/spye-astro-black-leather/p/26114715,Spye Astro,$130.00
116,Clarks,boots,Black Leather,w,http://clarks.scene7.com/is/image/clarks/26106912_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-womens/phenia-carnaby-black-leather/p/26106912,Phenia Carnaby,$130.00
117,Clarks,boots,Dusty Pink Suede,w,http://clarks.scene7.com/is/image/clarks/26118617_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-womens-desert-boots/desert-boot--dusty-pink-suede/p/26118617,Desert Boot.,$120.00
118,Clarks,boots,Black Combi Leather,w,http://clarks.scene7.com/is/image/clarks/26120413_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-boots/womens-boots-view-all/avington-style-black-combi-leather/p/26120413,Avington Style,$150.00
119,Clarks,boots,Tan Leather,w,http://clarks.scene7.com/is/image/clarks/26109854_AZ?$prod_list$,http://www.clarksusa.com/us/womens/womens-view-all/phenia-carnaby-tan-leather/p/26109854,Phenia Carnaby,$130.00
